seller_id,seller_zip_code_prefix,seller_city,seller_state,total_orders,average_price,total_revenue,average_delivery_time,average_monthly_transactions,average_distance_to_customers,seller_count_by_city,seller_count_by_state
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP,30.0,85.14,2955.67,-2.0,3.75,370.5207488765757,694,1849
ebd1417732defaf66c50b5a800eb293e,86047,londrina,PR,0.0,0.0,0.0,0.0,0.0,0.0,26,349
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP,14.0,56.29,995.0799999999999,8.428571428571429,3.5,284.98691716667616,694,1849
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,4.0,112.54750000000001,502.33000000000004,27.5,2.0,331.69297555138746,52,1849
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,1.0,108.5,120.76,14.0,1.0,301.70356904930287,52,1849
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP,7.0,40.13285714285714,374.91,-47.142857142857146,1.1666666666666667,658.0642905784918,10,1849
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP,1.0,129.9,143.25,12.0,1.0,123.9149798074535,694,1849
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO,3.0,32.56666666666666,144.14,7.333333333333333,3.0,300.4491230046279,23,40
c84592044b180dec206770c38603814b,1026,sao paulo,SP,14.0,25.853571428571428,547.11,-29.214285714285715,3.5,208.18694365545363,694,1849
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ,30.0,23.534666666666666,1177.1599999999999,12.666666666666666,2.142857142857143,482.08518036613117,5,171
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,3.0,145.96666666666667,483.15,16.0,1.0,182.57904748682145,50,1849
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS,2.0,119.99,274.86,9.5,2.0,0.0,28,129
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP,7.0,117.57142857142857,926.09,7.285714285714286,3.5,251.66172043743862,694,1849
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP,37.0,55.57567567567568,2512.3,8.64864864864865,2.176470588235294,238.4183517991623,694,1849
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP,0.0,0.0,0.0,0.0,0.0,0.0,17,1849
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ,6.0,108.15666666666665,750.7199999999999,24.5,2.0,649.1538082364838,96,171
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR,3.0,57.6,231.96,9.666666666666666,1.0,819.1234493101443,1,349
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,2.0,79.9,192.46,10.5,2.0,810.6843485706854,3,129
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG,9.0,71.63666666666667,771.09,11.222222222222221,1.8,693.6517160359565,1,244
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP,17.0,94.29764705882353,1882.3899999999999,10.0,2.8333333333333335,277.42758290060357,2,1849
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC,5.0,170.2,957.71,15.2,2.5,555.0621270352574,2,190
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP,14.0,111.91428571428571,1743.8,8.214285714285714,1.2727272727272727,239.53839300327138,694,1849
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP,80.0,83.76375,7761.1900000000005,-3.6125,6.153846153846154,259.9863882967762,13,1849
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP,2.0,256.95000000000005,546.5500000000001,-114.0,2.0,610.5271454286716,694,1849
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP,39.0,69.35897435897436,3493.82,14.717948717948717,3.9,456.37741843421776,9,1849
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP,42.0,52.82738095238095,2809.76,9.023809523809524,3.8181818181818183,299.817630211971,10,1849
3785b653b1b82de85ab47dd139938091,85640,ampere,PR,21.0,66.06190476190476,1798.6399999999999,11.523809523809524,2.1,795.0092333548934,1,349
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,10.0,70.08,916.4599999999999,12.9,1.25,457.8471188559486,8,244
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,93.0,109.3010752688172,11602.53,2.6236559139784945,9.3,378.50897013515385,68,244
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR,1.0,130.0,144.44,14.0,1.0,700.7893705207334,10,349
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP,2.0,79.9,191.43,10.0,1.0,333.06283023519177,694,1849
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG,1.0,145.0,169.0,4.0,1.0,346.74040326595986,2,244
c54679b132454625907c773d273d4126,11443,guaruja,SP,7.0,137.57142857142858,1052.35,5.571428571428571,1.4,308.06105948384135,6,1849
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,2.0,76.45,177.42000000000002,4.0,1.0,202.24395879332087,694,1849
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,10.0,25.775,422.26,-58.1,1.4285714285714286,677.998630325767,18,190
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,21.0,141.41857142857143,3309.97,-14.571428571428571,1.75,408.1958359243663,694,1849
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS,2.0,47.0,123.87,8.0,1.0,0.0,28,129
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,1.0,264.0,283.73,15.0,1.0,362.7972144058019,3,1849
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,142.0,129.8887323943662,21454.55,4.014084507042254,8.875,495.1003635672179,22,190
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,7.0,172.57,1337.9,28.285714285714285,1.4,673.2859346866313,2,190
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,4.0,107.445,505.4,24.25,1.3333333333333333,849.6765059747992,1,30
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,0.0,0.0,0.0,0.0,0.0,0.0,3,244
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,1782.0,61.82651515151515,133518.05000000002,1.005050505050505,93.78947368421052,285.839781900641,694,1849
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,1.0,59.47,86.43,53.0,1.0,0.0,7,13
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,2.0,59.9,140.75,9.0,1.0,244.41542353212978,694,1849
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,8.0,58.5,553.29,12.5,2.0,133.8119835672831,694,1849
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP,2.0,26.9,68.69,5.0,2.0,80.3009804633628,18,1849
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP,12.0,86.65833333333335,1191.96,-44.0,4.0,200.09409033259055,1,1849
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,1.0,34.99,43.28,-518.0,1.0,83.14384650616502,694,1849
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,2.0,59.9,155.25,13.5,1.0,362.9829282385248,694,1849
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,36.0,29.60055555555555,1599.29,-18.833333333333332,4.5,291.4718990137773,41,1849
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP,0.0,0.0,0.0,0.0,0.0,0.0,2,1849
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,3.0,150.0,489.1,9.0,1.0,316.58075704407713,694,1849
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,1.0,95.0,109.42,11.0,1.0,629.6097048808601,68,244
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,147.0,102.23047619047618,17362.16,10.802721088435375,13.363636363636363,607.6069949766401,40,349
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,1.0,36.9,51.42,16.0,1.0,386.1306371613244,96,171
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,2.0,59.0,150.63,14.5,1.0,224.34295544806545,11,1849
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,2.0,39.9,120.39,6.5,2.0,1299.2696590143162,2,190
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,8.0,42.49,486.14,8.375,2.6666666666666665,999.946197575065,8,349
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP,0.0,0.0,0.0,0.0,0.0,0.0,15,1849
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,8.0,124.85,1145.56,-29.625,4.0,397.1916530981801,127,349
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,2.0,199.0,441.86,9.0,1.0,664.851169656268,2,244
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,4.0,29.5,198.06,10.0,1.3333333333333333,656.7546386823769,18,129
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,3.0,77.16666666666667,280.75,19.0,1.5,928.2607686505817,1,1849
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,80.0,46.373000000000005,4855.07,3.4375,4.444444444444445,328.94104038072055,9,1849
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,77.0,44.913506493506496,4443.59,-4.181818181818182,8.555555555555555,243.7394345355038,694,1849
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,1.0,29.9,44.42,19.0,1.0,384.1585595344912,41,1849
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,6.0,46.475,390.42,8.333333333333334,1.5,474.78528418790785,11,1849
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG,0.0,0.0,0.0,0.0,0.0,0.0,10,244
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,10.0,169.2,1816.98,3.3,5.0,186.50798726920058,694,1849
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,0.0,0.0,0.0,0.0,0.0,0.0,2,244
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP,5.0,30.118000000000002,210.43,7.8,2.5,31.842750200340337,3,1849
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,9.0,32.68888888888889,426.49,11.444444444444445,3.0,309.95572771862345,694,1849
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP,23.0,44.08695652173913,1304.1,-12.695652173913043,2.5555555555555554,270.9500327926716,20,1849
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,3.0,241.98666666666668,792.86,13.666666666666666,1.5,206.55683706634625,3,1849
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG,1.0,74.99,88.08999999999999,-147.0,1.0,291.19189036695644,1,244
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP,61.0,92.58196721311475,6503.54,10.508196721311476,5.083333333333333,297.8251227689568,694,1849
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP,0.0,0.0,0.0,0.0,0.0,0.0,50,1849
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP,0.0,0.0,0.0,0.0,0.0,0.0,45,1849
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP,25.0,11.0,575.74,10.0,2.5,266.07281693421606,32,1849
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP,17.0,91.6470588235294,1733.78,4.352941176470588,2.125,144.8732988026067,41,1849
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP,6.0,43.80833333333334,347.76,-82.16666666666667,1.5,363.76809817193765,2,1849
02c988090b766852e088c69d7fb3b551,13473,americana,SP,13.0,121.58846153846154,1762.5900000000001,-11.76923076923077,1.0833333333333333,257.3997110775575,10,1849
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC,0.0,0.0,0.0,0.0,0.0,0.0,10,190
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC,0.0,0.0,0.0,0.0,0.0,0.0,10,190
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP,2.0,149.9,345.20000000000005,-37.5,1.0,194.83884569863832,20,1849
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG,1.0,180.0,196.11,6.0,1.0,606.1365707633236,12,244
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP,1.0,79.39,93.53,4.0,1.0,234.0991405878947,1,1849
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG,3.0,52.56666666666666,200.82999999999998,24.333333333333332,3.0,487.5909719783312,68,244
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP,4.0,102.2,479.27,7.0,4.0,391.2284329417002,20,1849
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP,1.0,35.0,51.6,-475.0,1.0,0.0,694,1849
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,0.0,0.0,0.0,0.0,0.0,0.0,96,171
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,2.0,109.9,255.04000000000002,36.5,1.0,337.6797300083513,694,1849
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,13.0,43.230000000000004,718.11,7.461538461538462,1.4444444444444444,245.01116165136102,694,1849
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,694,1849
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,29.0,101.55172413793103,3641.08,8.275862068965518,2.6363636363636362,410.8510371891464,127,349
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,41.0,30.485365853658532,1888.3799999999999,-4.146341463414634,3.4166666666666665,287.5790484360387,50,1849
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,4.0,115.52000000000001,524.94,10.5,4.0,496.188123165656,32,1849
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,8.0,35.23875,434.01,8.25,2.6666666666666665,246.54732066351167,127,349
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,6.0,167.05833333333334,1154.72,9.333333333333334,2.0,974.5315489574233,4,5
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,694,1849
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,14.0,61.71785714285714,1054.03,5.071428571428571,2.8,119.93689391574979,694,1849
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,694,1849
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,56.0,93.22696428571429,6193.54,1.1607142857142858,7.0,316.0273164502443,45,1849
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,3.0,31.5,142.24,7.333333333333333,1.5,368.51913312600874,4,1849
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,6.0,90.75,625.5699999999999,15.333333333333334,1.5,677.6309057320711,1,1849
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,26.0,166.73423076923078,4869.22,9.423076923076923,2.3636363636363638,0.0,28,129
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,109.0,54.67954128440367,7825.889999999999,4.513761467889908,18.166666666666668,410.9995865387723,49,1849
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,59.0,51.44237288135593,3866.74,8.94915254237288,5.363636363636363,305.6880949870153,694,1849
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,101.0,91.56336633663366,10979.89,8.92079207920792,7.214285714285714,443.61700222817035,68,244
9d213f303afae4983637247556438ede,14940,ibitinga,SP,1.0,15.9,35.28,6.0,1.0,237.72106986408434,49,1849
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,0.0,0.0,0.0,0.0,0.0,0.0,23,40
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,5.0,35.86,272.94,7.6,1.6666666666666667,551.2379457781612,694,1849
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,4.0,86.15,409.70000000000005,10.75,1.3333333333333333,350.4317424714595,3,1849
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,7.0,53.9,483.97,3.7142857142857144,2.3333333333333335,154.81002483367692,1,1849
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,0.0,0.0,0.0,0.0,0.0,0.0,8,349
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,2.0,111.595,263.11,-47.0,1.0,1023.472760016115,127,349
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,1.0,139.9,158.45000000000002,-227.0,1.0,679.4482420183473,22,190
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,694,1849
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,15.0,141.85866666666666,2451.02,1.9333333333333333,1.5,897.9166185368022,1,19
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,3.0,164.85,548.27,18.0,1.0,628.3054082803918,17,1849
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,0.0,0.0,0.0,0.0,0.0,0.0,1,13
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,55.0,59.41454545454546,4198.91,11.545454545454545,4.583333333333333,280.82773369332295,3,1849
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,18.0,27.849444444444444,718.68,-15.055555555555555,2.25,216.653626413276,694,1849
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,4.0,106.9,490.89000000000004,18.75,1.0,127.45716137343526,96,171
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,0.0,0.0,0.0,0.0,0.0,0.0,2,40
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,3.0,55.0,218.35,5.666666666666667,1.5,19.978844779831842,50,1849
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,61.0,46.7388524590164,3834.07,8.704918032786885,8.714285714285714,358.42632153388666,694,1849
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,6.0,71.31666666666666,504.42999999999995,12.5,2.0,226.7607999629522,694,1849
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,19.0,84.56842105263158,1901.77,-22.57894736842105,2.375,291.7314306725383,8,171
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,43.0,52.99488372093024,3220.7400000000002,-12.581395348837209,4.777777777777778,263.01533779092205,4,244
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,76.0,72.5842105263158,6813.81,10.328947368421053,5.428571428571429,519.1498892544068,127,349
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,17.0,78.76117647058824,1593.3500000000001,-11.411764705882353,2.8333333333333335,243.7351457365012,1,1849
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,1.0,224.16,239.9,5.0,1.0,775.9820931649979,1,349
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,33.0,130.22,4797.17,4.0,2.357142857142857,401.2493693211338,13,1849
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,694,1849
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,0.0,0.0,0.0,0.0,0.0,0.0,10,1849
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP,1.0,45.9,62.97,6.0,1.0,343.84625872737325,16,1849
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,4.0,24.0,149.53,5.75,4.0,258.8663340605785,96,171
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP,2.0,99.9,232.47000000000003,6.5,1.0,26.373953633288963,10,1849
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP,11.0,47.16,685.29,9.636363636363637,1.8333333333333333,208.02295196405436,694,1849
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG,32.0,119.234375,4328.81,8.96875,2.2857142857142856,350.0609546600915,4,244
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP,1.0,49.0,57.29,6.0,1.0,44.95775392191538,694,1849
08f5819815f3d06545011850bd70f0a8,11075,santos,SP,2.0,155.0,342.93,7.5,1.0,543.5409719709114,16,1849
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS,4.0,144.0,664.19,8.25,1.3333333333333333,0.0,18,129
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ,0.0,0.0,0.0,0.0,0.0,0.0,3,171
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,142.0,205.29077464788733,32015.98,-13.394366197183098,12.909090909090908,0.0,2,19
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,39.0,38.23794871794872,2053.49,-0.5384615384615384,3.5454545454545454,446.36365031685057,68,244
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,5.0,184.99,991.45,2.8,5.0,221.48574306436703,12,1849
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,0.0,0.0,0.0,0.0,0.0,0.0,5,129
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,4.0,154.85,710.62,8.0,1.3333333333333333,1151.2166603597775,14,349
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,2.0,34.4,95.81,-117.0,2.0,302.89955105172356,52,1849
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,0.0,0.0,0.0,0.0,0.0,0.0,3,129
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,18.0,176.32444444444445,3529.2000000000003,9.88888888888889,3.6,1028.8175005285223,4,5
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,9.0,204.38444444444445,1976.83,14.222222222222221,1.2857142857142858,515.1006751024632,33,1849
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,1.0,39.0,57.230000000000004,15.0,1.0,434.8393523563597,3,190
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,5.0,147.954,832.22,10.2,2.5,597.3008592092198,68,244
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP,4.0,131.67,603.7099999999999,5.25,2.0,322.78857432685965,32,1849
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP,0.0,0.0,0.0,0.0,0.0,0.0,10,1849
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP,2.0,62.625,148.92000000000002,5.0,1.0,51.658360012059944,694,1849
9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP,1.0,79.9,94.21000000000001,-328.0,1.0,342.59443263588594,694,1849
0af977692321d895349eded183341d28,11070,santos,SP,2.0,128.875,277.22,2.0,1.0,50.1271362316068,16,1849
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,12.0,89.58333333333333,1263.2,14.416666666666666,2.0,319.23951656330917,17,1849
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,11.0,60.26727272727272,779.92,8.454545454545455,1.375,134.62199632166454,9,1849
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,0.0,0.0,0.0,0.0,0.0,0.0,127,349
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,86.0,66.4256976744186,7140.26,7.441860465116279,7.818181818181818,343.33944837155104,1,1849
ace601496e211a664100321f038f50af,2372,sao paulo,SP,1.0,165.0,179.92,-112.0,1.0,378.72111324653577,694,1849
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,69.0,33.33391304347826,3387.91,13.768115942028986,6.2727272727272725,471.9510758796595,49,1849
966cb4760537b1404caedd472cc610a5,9920,diadema,SP,0.0,0.0,0.0,0.0,0.0,0.0,9,1849
d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP,2.0,17.675,63.55,12.0,2.0,366.21687893127796,694,1849
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,2.0,15.9,59.379999999999995,-163.0,1.0,525.682620554451,40,349
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,1.0,49.9,68.35,12.0,1.0,0.0,3,129
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,79.0,82.23164556962026,8042.41,9.60759493670886,5.266666666666667,724.4737275483643,28,30
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,2.0,31.849999999999998,101.99,16.5,2.0,464.8218883984529,32,1849
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,2.0,16.9,62.54,-48.0,1.0,451.08029821806394,33,1849
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,8.0,134.99,1248.8700000000001,17.75,1.3333333333333333,371.70526200944454,4,1849
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP,1.0,41.33,50.67,-417.0,1.0,96.03430440752186,32,1849
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,5.0,99.6,611.77,7.2,1.6666666666666667,363.4088615808712,1,244
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,694,1849
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP,7.0,120.44285714285715,935.19,12.571428571428571,1.75,303.1799996360287,694,1849
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,4.0,34.4,205.81,8.0,1.0,0.0,9,129
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,6.0,61.866666666666674,436.99,8.0,1.5,272.3746837812421,96,171
92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP,8.0,32.5,367.0,7.75,1.3333333333333333,223.48604931337087,32,1849
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,3.0,86.3,307.14,9.333333333333334,1.0,494.7007129136495,33,1849
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,4.0,73.995,348.33000000000004,7.75,2.0,347.7649031536459,2,171
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP,16.0,129.375,2404.7799999999997,8.75,3.2,450.08370861413414,50,1849
5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP,2.0,255.0,535.54,4.5,1.0,213.21982180147936,694,1849
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP,2.0,134.0,298.37,-98.5,1.0,0.0,694,1849
e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP,3.0,24.16333333333333,106.27,-522.3333333333334,1.5,20.763013970858516,694,1849
a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP,4.0,89.0,427.65,15.25,1.0,563.722681307757,694,1849
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP,12.0,46.3825,726.21,5.166666666666667,4.0,203.56176790228562,1,1849
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,1.0,122.0,140.68,3.0,1.0,0.0,1,129
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,16.0,102.1875,1846.04,8.5625,1.6,241.20755799995618,694,1849
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,1.0,98.0,125.64,11.0,1.0,0.0,1,5
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,15.0,49.1,912.12,10.466666666666667,1.5,331.5850123745573,6,171
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,29.0,30.010344827586206,1213.03,-16.379310344827587,14.5,182.77176128290722,694,1849
